konto	konto_namn_officiell	konto_namn_ascii	niva	huvudgrupp_kod	huvudgrupp_namn_ascii	huvudkonto_kod	huvudkonto_namn_ascii	k2_blocked	auto_select_policy	sokord	stodfraser	tvetydiga_intentioner
7081	Sjuklöner till kollektivanställda	sjukloner till kollektivanstallda	sub	70	loner till kollektivanstallda	7080	loner till kollektivanstallda for ej arbetad tid	false	exact_name_allowed	7081 | arbetad | arbetad tid | bas 7081 | kollektivanstallda | kollektivanstallda arbetad | konto 7081 | löner | löner kollektivanstallda | personalkostnad eller lönekoppling | sjuklön | sjukloner | sjukloner kollektivanstallda | sjukloner till kollektivanstallda | tid	bas konto 7081 sjukloner till kollektivanstallda | konto 7081 sjukloner till kollektivanstallda | löner till kollektivanstallda | löner till kollektivanstallda för ej arbetad tid | löner till kollektivanstallda för ej arbetad tid sjukloner till kollektivanstallda | löner till kollektivanstallda sjukloner till kollektivanstallda | personalkostnad eller lönekoppling sjukloner till kollektivanstallda | sjukloner kollektivanstallda | sjukloner till kollektivanstallda	
7082	Semesterlöner till kollektivanställda	semesterloner till kollektivanstallda	sub	70	loner till kollektivanstallda	7080	loner till kollektivanstallda for ej arbetad tid	false	exact_name_allowed	7082 | arbetad | arbetad tid | bas 7082 | kollektivanstallda | kollektivanstallda arbetad | konto 7082 | löner | löner kollektivanstallda | personalkostnad eller lönekoppling | semesterlön | semesterloner | semesterloner kollektivanstallda | semesterloner till kollektivanstallda | tid	bas konto 7082 semesterloner till kollektivanstallda | konto 7082 semesterloner till kollektivanstallda | löner till kollektivanstallda | löner till kollektivanstallda för ej arbetad tid | löner till kollektivanstallda för ej arbetad tid semesterloner till kollektivanstallda | löner till kollektivanstallda semesterloner till kollektivanstallda | personalkostnad eller lönekoppling semesterloner till kollektivanstallda | semesterloner kollektivanstallda | semesterloner till kollektivanstallda	
7083	Föräldraersättning till kollektivanställda	foraldraersattning till kollektivanstallda	sub	70	loner till kollektivanstallda	7080	loner till kollektivanstallda for ej arbetad tid	false	exact_name_allowed	7083 | arbetad | arbetad tid | bas 7083 | föräldraersättning | föräldraersättning kollektivanstallda | föräldraersättning till kollektivanstallda | kollektivanstallda | kollektivanstallda arbetad | konto 7083 | löner | löner kollektivanstallda | personalkostnad eller lönekoppling | tid	bas konto 7083 föräldraersättning till kollektivanstallda | föräldraersättning kollektivanstallda | föräldraersättning till kollektivanstallda | konto 7083 föräldraersättning till kollektivanstallda | löner till kollektivanstallda | löner till kollektivanstallda för ej arbetad tid | löner till kollektivanstallda för ej arbetad tid föräldraersättning till kollektivanstallda | löner till kollektivanstallda föräldraersättning till kollektivanstallda | personalkostnad eller lönekoppling föräldraersättning till kollektivanstallda	
7089	Övriga löner till kollektivanställda för ej arbetad tid	ovriga loner till kollektivanstallda for ej arbetad tid	sub	70	loner till kollektivanstallda	7080	loner till kollektivanstallda for ej arbetad tid	false	exact_name_allowed	7089 | arbetad | arbetad tid | bas 7089 | kollektivanstallda | kollektivanstallda arbetad | kollektivanstallda arbetad tid | konto 7089 | löner | löner kollektivanstallda | löner kollektivanstallda arbetad | löner kollektivanstallda arbetad tid | övriga löner till kollektivanstallda för ej arbetad tid | personalkostnad eller lönekoppling | tid	bas konto 7089 övriga löner till kollektivanstallda för ej arbetad tid | konto 7089 övriga löner till kollektivanstallda för ej arbetad tid | löner kollektivanstallda arbetad tid | löner till kollektivanstallda | löner till kollektivanstallda för ej arbetad tid | löner till kollektivanstallda för ej arbetad tid övriga löner till kollektivanstallda för ej arbetad tid | löner till kollektivanstallda övriga löner till kollektivanstallda för ej arbetad tid | övriga löner till kollektivanstallda för ej arbetad tid | personalkostnad eller lönekoppling övriga löner till kollektivanstallda för ej arbetad tid	
7090	Förändring av semesterlöneskuld	forandring av semesterloneskuld	main	70	loner till kollektivanstallda	7090	forandring av semesterloneskuld	false	exact_name_allowed	7090 | bas 7090 | förändring | förändring av semesterloneskuld | förändring semesterloneskuld | kollektivanstallda | konto 7090 | löner | löner kollektivanstallda | personalkostnad eller lönekoppling | semesterloneskuld	bas konto 7090 | bas konto 7090 förändring av semesterloneskuld | bokför förändring semesterloneskuld | bokför på konto 7090 | förändring av semesterloneskuld | förändring semesterloneskuld | konto 7090 förändring av semesterloneskuld | konto för förändring semesterloneskuld | konto inom löner kollektivanstallda | kostnad eller post förändring semesterloneskuld | löner till kollektivanstallda | löner till kollektivanstallda förändring av semesterloneskuld | personalkostnad eller lönekoppling förändring av semesterloneskuld | sök konto 7090 | underkonto till förändring semesterloneskuld	
72	LÖNER TILL TJÄNSTEMÄN OCH FÖRETAGSLEDARE	loner till tjansteman och foretagsledare	group	72	loner till tjansteman och foretagsledare			false	group_only	72 | bas 72 | företagsledare | konto 72 | löner | löner till tjänsteman och företagsledare | löner tjänsteman | löner tjänsteman företagsledare | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	bas konto 72 | bas konto 72 löner till tjänsteman och företagsledare | bokför löner tjänsteman företagsledare | bokför på konto 72 | konto 72 löner till tjänsteman och företagsledare | konto för löner tjänsteman företagsledare | konto inom löner tjänsteman företagsledare | kostnad eller post löner tjänsteman företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare löner till tjänsteman och företagsledare | löner tjänsteman företagsledare | personalkostnad eller lönekoppling löner till tjänsteman och företagsledare | sök konto 72	
7200	Löner till tjänstemän och företagsledare (gruppkonto)	loner till tjansteman och foretagsledare (gruppkonto)	main	72	loner till tjansteman och foretagsledare	7200	loner till tjansteman och foretagsledare (gruppkonto)	false	candidate_only	7200 | bas 7200 | företagsledare | konto 7200 | löner | löner till tjänsteman och företagsledare gruppkonto | löner tjänsteman | löner tjänsteman företagsledare | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	bas konto 7200 löner till tjänsteman och företagsledare gruppkonto | gruppkonto | konto 7200 löner till tjänsteman och företagsledare gruppkonto | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare gruppkonto | löner till tjänsteman och företagsledare löner till tjänsteman och företagsledare gruppkonto | löner tjänsteman företagsledare | personalkostnad eller lönekoppling löner till tjänsteman och företagsledare gruppkonto	
7210	Löner till tjänstemän	loner till tjansteman	main	72	loner till tjansteman och foretagsledare	7210	loner till tjansteman	false	exact_name_allowed	7210 | bas 7210 | företagsledare | konto 7210 | löner | löner till tjänsteman | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	bas konto 7210 | bas konto 7210 löner till tjänsteman | bokför löner tjänsteman | bokför på konto 7210 | konto 7210 löner till tjänsteman | konto för löner tjänsteman | konto inom löner tjänsteman företagsledare | kostnad eller post löner tjänsteman | löner till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare löner till tjänsteman | löner tjänsteman | personalkostnad eller lönekoppling löner till tjänsteman | sök konto 7210 | underkonto till löner tjänsteman	
7211	Löner till tjänstemän	loner till tjansteman	sub	72	loner till tjansteman och foretagsledare	7210	loner till tjansteman	false	exact_name_allowed	7211 | bas 7211 | företagsledare | konto 7211 | löner | löner till tjänsteman | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	bas konto 7211 löner till tjänsteman | konto 7211 löner till tjänsteman | löner till tjänsteman | löner till tjänsteman löner till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare löner till tjänsteman | löner tjänsteman | personalkostnad eller lönekoppling löner till tjänsteman	
7212	Vinstandelar till tjänstemän	vinstandelar till tjansteman	sub	72	loner till tjansteman och foretagsledare	7210	loner till tjansteman	false	exact_name_allowed	7212 | bas 7212 | företagsledare | konto 7212 | löner | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare | vinstandel | vinstandelar | vinstandelar till tjänsteman | vinstandelar tjänsteman	bas konto 7212 vinstandelar till tjänsteman | konto 7212 vinstandelar till tjänsteman | löner till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare vinstandelar till tjänsteman | löner till tjänsteman vinstandelar till tjänsteman | personalkostnad eller lönekoppling vinstandelar till tjänsteman | vinstandelar till tjänsteman | vinstandelar tjänsteman	
7213	Lön växa-stöd tjänstemän 10,21 %	lon vaxa-stod tjansteman 10,21 %	sub	72	loner till tjansteman och foretagsledare	7210	loner till tjansteman	false	exact_name_allowed	10 | 10 21 | 10 21 % | 21 | 21 % | 7213 | bas 7213 | företagsledare | konto 7213 | lön | lön växa | lön växa stöd | lön växa stöd tjänsteman 10 21 % | löner | löner tjänsteman | personalkostnad eller lönekoppling | stöd | stöd tjänsteman | stöd tjänsteman 10 | tjänsteman | tjänsteman 10 | tjänsteman 10 21 | tjänsteman företagsledare | växa | växa stöd | växa stöd tjänsteman	21 % | bas konto 7213 lön växa stöd tjänsteman 10 21 % | konto 7213 lön växa stöd tjänsteman 10 21 % | lön växa stöd tjänsteman 10 | lön växa stöd tjänsteman 10 21 % | löner till tjänsteman | löner till tjänsteman lön växa stöd tjänsteman 10 21 % | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare lön växa stöd tjänsteman 10 21 % | personalkostnad eller lönekoppling lön växa stöd tjänsteman 10 21 %	
7217	Avgångsvederlag till tjänstemän	avgangsvederlag till tjansteman	sub	72	loner till tjansteman och foretagsledare	7210	loner till tjansteman	false	exact_name_allowed	7217 | avgangsvederlag | avgangsvederlag till tjänsteman | avgangsvederlag tjänsteman | bas 7217 | företagsledare | konto 7217 | löner | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	avgangsvederlag till tjänsteman | avgangsvederlag tjänsteman | bas konto 7217 avgangsvederlag till tjänsteman | konto 7217 avgangsvederlag till tjänsteman | löner till tjänsteman | löner till tjänsteman avgangsvederlag till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare avgangsvederlag till tjänsteman | personalkostnad eller lönekoppling avgangsvederlag till tjänsteman	
7218	Bruttolöneavdrag, tjänstemän	bruttoloneavdrag, tjansteman	sub	72	loner till tjansteman och foretagsledare	7210	loner till tjansteman	false	exact_name_allowed	7218 | bas 7218 | bruttoloneavdrag | bruttoloneavdrag tjänsteman | företagsledare | konto 7218 | löner | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	bas konto 7218 bruttoloneavdrag tjänsteman | bruttoloneavdrag | bruttoloneavdrag tjänsteman | konto 7218 bruttoloneavdrag tjänsteman | löner till tjänsteman | löner till tjänsteman bruttoloneavdrag tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare bruttoloneavdrag tjänsteman | personalkostnad eller lönekoppling bruttoloneavdrag tjänsteman | tjänsteman	
7219	Upplupna löner och vinstandelar till tjänstemän	upplupna loner och vinstandelar till tjansteman	sub	72	loner till tjansteman och foretagsledare	7210	loner till tjansteman	false	exact_name_allowed	7219 | bas 7219 | företagsledare | konto 7219 | löner | löner tjänsteman | löner vinstandelar | löner vinstandelar tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare | upplupna | upplupna löner | upplupna löner och vinstandelar till tjänsteman | upplupna löner vinstandelar | upplupna löner vinstandelar tjänsteman | vinstandel | vinstandelar | vinstandelar tjänsteman	bas konto 7219 upplupna löner och vinstandelar till tjänsteman | konto 7219 upplupna löner och vinstandelar till tjänsteman | löner till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare upplupna löner och vinstandelar till tjänsteman | löner till tjänsteman upplupna löner och vinstandelar till tjänsteman | personalkostnad eller lönekoppling upplupna löner och vinstandelar till tjänsteman | upplupna löner och vinstandelar till tjänsteman | upplupna löner vinstandelar tjänsteman	
7220	Löner till företagsledare	loner till foretagsledare	main	72	loner till tjansteman och foretagsledare	7220	loner till foretagsledare	false	exact_name_allowed	7220 | bas 7220 | företagsledare | konto 7220 | löner | löner företagsledare | löner till företagsledare | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	bas konto 7220 | bas konto 7220 löner till företagsledare | bokför löner företagsledare | bokför på konto 7220 | konto 7220 löner till företagsledare | konto för löner företagsledare | konto inom löner tjänsteman företagsledare | kostnad eller post löner företagsledare | löner företagsledare | löner till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare löner till företagsledare | personalkostnad eller lönekoppling löner till företagsledare | sök konto 7220 | underkonto till löner företagsledare	
7221	Löner till företagsledare	loner till foretagsledare	sub	72	loner till tjansteman och foretagsledare	7220	loner till foretagsledare	false	exact_name_allowed	7221 | bas 7221 | företagsledare | konto 7221 | löner | löner företagsledare | löner till företagsledare | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	bas konto 7221 löner till företagsledare | konto 7221 löner till företagsledare | löner företagsledare | löner till företagsledare | löner till företagsledare löner till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare löner till företagsledare | personalkostnad eller lönekoppling löner till företagsledare	
7222	Tantiem till företagsledare	tantiem till foretagsledare	sub	72	loner till tjansteman och foretagsledare	7220	loner till foretagsledare	false	exact_name_allowed	7222 | bas 7222 | företagsledare | konto 7222 | löner | löner företagsledare | löner tjänsteman | personalkostnad eller lönekoppling | tantiem | tantiem företagsledare | tantiem till företagsledare | tjänsteman | tjänsteman företagsledare	bas konto 7222 tantiem till företagsledare | konto 7222 tantiem till företagsledare | löner till företagsledare | löner till företagsledare tantiem till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare tantiem till företagsledare | personalkostnad eller lönekoppling tantiem till företagsledare | tantiem företagsledare | tantiem till företagsledare	
7227	Avgångsvederlag till företagsledare	avgangsvederlag till foretagsledare	sub	72	loner till tjansteman och foretagsledare	7220	loner till foretagsledare	false	exact_name_allowed	7227 | avgangsvederlag | avgangsvederlag företagsledare | avgangsvederlag till företagsledare | bas 7227 | företagsledare | konto 7227 | löner | löner företagsledare | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	avgangsvederlag företagsledare | avgangsvederlag till företagsledare | bas konto 7227 avgangsvederlag till företagsledare | konto 7227 avgangsvederlag till företagsledare | löner till företagsledare | löner till företagsledare avgangsvederlag till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare avgangsvederlag till företagsledare | personalkostnad eller lönekoppling avgangsvederlag till företagsledare	
7228	Bruttolöneavdrag, företagsledare	bruttoloneavdrag, foretagsledare	sub	72	loner till tjansteman och foretagsledare	7220	loner till foretagsledare	false	exact_name_allowed	7228 | bas 7228 | bruttoloneavdrag | bruttoloneavdrag företagsledare | företagsledare | konto 7228 | löner | löner företagsledare | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare	bas konto 7228 bruttoloneavdrag företagsledare | bruttoloneavdrag | bruttoloneavdrag företagsledare | företagsledare | konto 7228 bruttoloneavdrag företagsledare | löner till företagsledare | löner till företagsledare bruttoloneavdrag företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare bruttoloneavdrag företagsledare | personalkostnad eller lönekoppling bruttoloneavdrag företagsledare	
7229	Upplupna löner och tantiem till företagsledare	upplupna loner och tantiem till foretagsledare	sub	72	loner till tjansteman och foretagsledare	7220	loner till foretagsledare	false	exact_name_allowed	7229 | bas 7229 | företagsledare | konto 7229 | löner | löner företagsledare | löner tantiem | löner tantiem företagsledare | löner tjänsteman | personalkostnad eller lönekoppling | tantiem | tantiem företagsledare | tjänsteman | tjänsteman företagsledare | upplupna | upplupna löner | upplupna löner och tantiem till företagsledare | upplupna löner tantiem | upplupna löner tantiem företagsledare	bas konto 7229 upplupna löner och tantiem till företagsledare | konto 7229 upplupna löner och tantiem till företagsledare | löner till företagsledare | löner till företagsledare upplupna löner och tantiem till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare upplupna löner och tantiem till företagsledare | personalkostnad eller lönekoppling upplupna löner och tantiem till företagsledare | upplupna löner och tantiem till företagsledare | upplupna löner tantiem företagsledare	
7230	Löner till tjänstemän och ftgsledare (utlandsanställda)	loner till tjansteman och ftgsledare (utlandsanstallda)	main	72	loner till tjansteman och foretagsledare	7230	loner till tjansteman och ftgsledare (utlandsanstallda)	false	exact_name_allowed	7230 | bas 7230 | företagsledare | konto 7230 | löner | löner till tjänsteman och ftgsledare utlandsanstallda | löner tjänsteman | löner tjänsteman utlandsanstallda | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare | tjänsteman utlandsanstallda | utlandsanstallda	bas konto 7230 löner till tjänsteman och ftgsledare utlandsanstallda | konto 7230 löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare | löner till tjänsteman och ftgsledare utlandsanstallda | löner tjänsteman utlandsanstallda | personalkostnad eller lönekoppling löner till tjänsteman och ftgsledare utlandsanstallda | utlandsanstallda	
7231	Löner till tjänstemän och ftgsledare (utlandsanställda)	loner till tjansteman och ftgsledare (utlandsanstallda)	sub	72	loner till tjansteman och foretagsledare	7230	loner till tjansteman och ftgsledare (utlandsanstallda)	false	exact_name_allowed	7231 | bas 7231 | företagsledare | konto 7231 | löner | löner till tjänsteman och ftgsledare utlandsanstallda | löner tjänsteman | löner tjänsteman utlandsanstallda | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare | tjänsteman utlandsanstallda | utlandsanstallda	bas konto 7231 löner till tjänsteman och ftgsledare utlandsanstallda | konto 7231 löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare | löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda löner till tjänsteman och ftgsledare utlandsanstallda | löner tjänsteman utlandsanstallda | personalkostnad eller lönekoppling löner till tjänsteman och ftgsledare utlandsanstallda | utlandsanstallda	
7232	Vinstandelar till tjänstemän och ftgsledare (utlandsanställda)	vinstandelar till tjansteman och ftgsledare (utlandsanstallda)	sub	72	loner till tjansteman och foretagsledare	7230	loner till tjansteman och ftgsledare (utlandsanstallda)	false	exact_name_allowed	7232 | bas 7232 | företagsledare | konto 7232 | löner | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare | tjänsteman utlandsanstallda | utlandsanstallda | vinstandel | vinstandelar | vinstandelar till tjänsteman och ftgsledare utlandsanstallda | vinstandelar tjänsteman | vinstandelar tjänsteman utlandsanstallda	bas konto 7232 vinstandelar till tjänsteman och ftgsledare utlandsanstallda | konto 7232 vinstandelar till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare vinstandelar till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda vinstandelar till tjänsteman och ftgsledare utlandsanstallda | personalkostnad eller lönekoppling vinstandelar till tjänsteman och ftgsledare utlandsanstallda | utlandsanstallda | vinstandelar till tjänsteman och ftgsledare | vinstandelar till tjänsteman och ftgsledare utlandsanstallda | vinstandelar tjänsteman utlandsanstallda	
7237	Avgångsvederlag till tjänstemän och ftgsledare (utlandsanställda)	avgangsvederlag till tjansteman och ftgsledare (utlandsanstallda)	sub	72	loner till tjansteman och foretagsledare	7230	loner till tjansteman och ftgsledare (utlandsanstallda)	false	exact_name_allowed	7237 | avgangsvederlag | avgangsvederlag till tjänsteman och ftgsledare utlandsanstallda | avgangsvederlag tjänsteman | avgangsvederlag tjänsteman utlandsanstallda | bas 7237 | företagsledare | konto 7237 | löner | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare | tjänsteman utlandsanstallda | utlandsanstallda	avgangsvederlag till tjänsteman och ftgsledare | avgangsvederlag till tjänsteman och ftgsledare utlandsanstallda | avgangsvederlag tjänsteman utlandsanstallda | bas konto 7237 avgangsvederlag till tjänsteman och ftgsledare utlandsanstallda | konto 7237 avgangsvederlag till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare avgangsvederlag till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda avgangsvederlag till tjänsteman och ftgsledare utlandsanstallda | personalkostnad eller lönekoppling avgangsvederlag till tjänsteman och ftgsledare utlandsanstallda | utlandsanstallda	
7238	Bruttolöneavdrag, tjänstemän och ftgsledare (utlandsanställda)	bruttoloneavdrag, tjansteman och ftgsledare (utlandsanstallda)	sub	72	loner till tjansteman och foretagsledare	7230	loner till tjansteman och ftgsledare (utlandsanstallda)	false	exact_name_allowed	7238 | bas 7238 | bruttoloneavdrag | bruttoloneavdrag tjänsteman | bruttoloneavdrag tjänsteman och ftgsledare utlandsanstallda | bruttoloneavdrag tjänsteman utlandsanstallda | företagsledare | konto 7238 | löner | löner tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare | tjänsteman utlandsanstallda | utlandsanstallda	bas konto 7238 bruttoloneavdrag tjänsteman och ftgsledare utlandsanstallda | bruttoloneavdrag | bruttoloneavdrag tjänsteman och ftgsledare | bruttoloneavdrag tjänsteman och ftgsledare utlandsanstallda | bruttoloneavdrag tjänsteman utlandsanstallda | konto 7238 bruttoloneavdrag tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare bruttoloneavdrag tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda bruttoloneavdrag tjänsteman och ftgsledare utlandsanstallda | personalkostnad eller lönekoppling bruttoloneavdrag tjänsteman och ftgsledare utlandsanstallda | tjänsteman och ftgsledare | utlandsanstallda	
7239	Upplupna löner och vinstandelar till tjänstemän och ftgsledare (utlandsanställda)	upplupna loner och vinstandelar till tjansteman och ftgsledare (utlandsanstallda)	sub	72	loner till tjansteman och foretagsledare	7230	loner till tjansteman och ftgsledare (utlandsanstallda)	false	exact_name_allowed	7239 | bas 7239 | företagsledare | konto 7239 | löner | löner tjänsteman | löner vinstandelar | löner vinstandelar tjänsteman | personalkostnad eller lönekoppling | tjänsteman | tjänsteman företagsledare | tjänsteman utlandsanstallda | upplupna | upplupna löner | upplupna löner och vinstandelar till tjänsteman och ftgsledare utlandsanstallda | upplupna löner vinstandelar | upplupna löner vinstandelar tjänsteman utlandsanstallda | utlandsanstallda | vinstandel | vinstandelar | vinstandelar tjänsteman | vinstandelar tjänsteman utlandsanstallda	bas konto 7239 upplupna löner och vinstandelar till tjänsteman och ftgsledare utlandsanstallda | konto 7239 upplupna löner och vinstandelar till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare upplupna löner och vinstandelar till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda | löner till tjänsteman och ftgsledare utlandsanstallda upplupna löner och vinstandelar till tjänsteman och ftgsledare utlandsanstallda | personalkostnad eller lönekoppling upplupna löner och vinstandelar till tjänsteman och ftgsledare utlandsanstallda | upplupna löner och vinstandelar till tjänsteman och ftgsledare | upplupna löner och vinstandelar till tjänsteman och ftgsledare utlandsanstallda | upplupna löner vinstandelar tjänsteman utlandsanstallda | utlandsanstallda	
7240	Styrelsearvoden	styrelsearvoden	main	72	loner till tjansteman och foretagsledare	7240	styrelsearvoden	false	exact_name_allowed	7240 | bas 7240 | företagsledare | konto 7240 | löner | löner tjänsteman | personalkostnad eller lönekoppling | styrelsearvoden | tjänsteman | tjänsteman företagsledare	bas konto 7240 | bas konto 7240 styrelsearvoden | bokför på konto 7240 | bokför styrelsearvoden | konto 7240 styrelsearvoden | konto för styrelsearvoden | konto inom löner tjänsteman företagsledare | kostnad eller post styrelsearvoden | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare styrelsearvoden | personalkostnad eller lönekoppling styrelsearvoden | sök konto 7240 | styrelsearvoden | underkonto till styrelsearvoden	
7280	Löner till tjänstemän och företagsledare för ej arbetad tid	loner till tjansteman och foretagsledare for ej arbetad tid	main	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7280 | arbetad | arbetad tid | bas 7280 | företagsledare | företagsledare arbetad | företagsledare arbetad tid | konto 7280 | löner | löner till tjänsteman och företagsledare för ej arbetad tid | löner tjänsteman | löner tjänsteman företagsledare | löner tjänsteman företagsledare arbetad tid | personalkostnad eller lönekoppling | tid | tjänsteman | tjänsteman företagsledare | tjänsteman företagsledare arbetad	bas konto 7280 | bas konto 7280 löner till tjänsteman och företagsledare för ej arbetad tid | bokför löner tjänsteman företagsledare arbetad tid | bokför på konto 7280 | konto 7280 löner till tjänsteman och företagsledare för ej arbetad tid | konto för löner tjänsteman företagsledare arbetad tid | konto inom löner tjänsteman företagsledare | kostnad eller post löner tjänsteman företagsledare arbetad tid | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare löner till tjänsteman och företagsledare för ej arbetad tid | löner tjänsteman företagsledare arbetad tid | personalkostnad eller lönekoppling löner till tjänsteman och företagsledare för ej arbetad tid | sök konto 7280 | underkonto till löner tjänsteman företagsledare arbetad tid	
7281	Sjuklöner till tjänstemän	sjukloner till tjansteman	sub	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7281 | arbetad | arbetad tid | bas 7281 | företagsledare | företagsledare arbetad | konto 7281 | löner | löner tjänsteman | personalkostnad eller lönekoppling | sjuklön | sjukloner | sjukloner till tjänsteman | sjukloner tjänsteman | tid | tjänsteman | tjänsteman företagsledare	bas konto 7281 sjukloner till tjänsteman | konto 7281 sjukloner till tjänsteman | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare för ej arbetad tid sjukloner till tjänsteman | löner till tjänsteman och företagsledare sjukloner till tjänsteman | personalkostnad eller lönekoppling sjukloner till tjänsteman | sjukloner till tjänsteman | sjukloner tjänsteman	
7282	Sjuklöner till företagsledare	sjukloner till foretagsledare	sub	72	loner till tjansteman och foretagsledare	7280	loner till tjansteman och foretagsledare for ej arbetad tid	false	exact_name_allowed	7282 | arbetad | arbetad tid | bas 7282 | företagsledare | företagsledare arbetad | konto 7282 | löner | löner tjänsteman | personalkostnad eller lönekoppling | sjuklön | sjukloner | sjukloner företagsledare | sjukloner till företagsledare | tid | tjänsteman | tjänsteman företagsledare	bas konto 7282 sjukloner till företagsledare | konto 7282 sjukloner till företagsledare | löner till tjänsteman och företagsledare | löner till tjänsteman och företagsledare för ej arbetad tid | löner till tjänsteman och företagsledare för ej arbetad tid sjukloner till företagsledare | löner till tjänsteman och företagsledare sjukloner till företagsledare | personalkostnad eller lönekoppling sjukloner till företagsledare | sjukloner företagsledare | sjukloner till företagsledare	
